5375	364	1732	
3553	396	2288	
16931	451	1611	
19792	262	594	
6140	463	139	
3419	58	1939	
16165	411	974	
489	164	1055	
16318	175	2419	
13260	432	384	
13966	31	949	
1185	434	892	
14380	320	531	
16127	92	1584	
5445	60	329	
6552	162	288	
8559	441	947	
16538	496	2216	
17158	408	181	
8921	161	91	
8169	281	970	
14081	43	2200	
18182	304	2409	
13487	407	1989	
858	438	926	
16544	356	378	
12431	404	2226	
17271	330	2431	
18802	409	1758	
11183	243	2074	
18331	24	1207	
7581	72	462	
2368	267	328	
10744	233	1114	
19064	111	2168	
15819	374	981	
18430	360	756	
1533	103	1791	
1087	51	1640	
1315	468	2381	
11135	217	1098	
2525	458	2456	
1604	293	909	
16863	265	1338	
10693	336	1402	
5246	100	1	
6219	151	200	
8983	400	804	
7461	189	2161	
10202	447	432	
9671	133	1846	
7198	138	1026	
9125	406	182	
15329	447	368	
2150	221	1351	
10365	251	2061	
15942	206	1535	
4187	208	7	
7697	292	259	
17710	310	1731	
5921	362	799	
10	106	790	
12750	343	1881	
12374	299	1856	
13883	434	1696	
4503	354	1462	
3304	381	317	
5702	29	1190	
3965	136	1388	
6048	443	2139	
18866	357	333	
6902	438	2389	
19464	258	1038	
16553	312	1877	
7409	95	2155	
18150	402	1106	
1292	215	1686	
3300	311	1753	
4256	351	1231	
16154	54	1514	
2592	319	1820	
15879	111	605	
6933	262	2248	
13486	407	286	
9360	295	2425	
11231	448	2013	
3399	366	2060	
14845	446	1894	
6148	384	589	
9909	61	2018	
17423	207	2465	
8744	86	138	
13738	122	1290	
5898	120	1539	
4486	125	537	
10379	385	1531	
7912	26	40	
17257	226	93	
7601	178	726	
17863	53	846	
9298	218	1575	
7175	132	130	
13395	456	1767	
15196	263	789	
10587	172	857	
7974	206	1388	
14015	21	1480	
16719	361	1982	
16888	326	1420	
1137	78	2034	
12137	487	1326	
6201	368	2182	
1897	3	2062	
9246	106	2097	
8030	296	1377	
1337	155	1405	
1428	236	43	
19100	189	1287	
14064	450	1492	
17568	178	1299	
1975	158	1142	
2271	224	386	
19441	18	440	
14983	137	1109	
8036	395	564	
13046	87	2112	
568	290	640	
2436	17	614	
8020	2	2374	
17153	108	850	
4054	491	647	
8262	426	217	
17325	448	2456	
9333	318	2346	
18558	82	2050	
14529	499	618	
14132	162	368	
10251	340	1314	
13363	84	821	
5464	266	1300	
8256	333	574	
12195	82	1691	
6068	96	670	
16859	314	1294	
5737	299	1558	
3384	251	2144	
18039	138	495	
8134	90	759	
3901	365	2449	
2773	122	1232	
15742	32	798	
13392	181	1285	
7141	327	1563	
11892	233	585	
7451	216	1839	
7330	112	1896	
12785	284	1676	
19971	235	2400	
16880	30	2455	
19691	47	558	
8928	451	2413	
1489	406	679	
234	405	1873	
6993	333	368	
16418	324	440	
13668	363	2089	
19985	47	787	
7863	366	399	
9779	486	1201	
12783	14	1066	
15796	350	2154	
14630	13	1506	
1816	428	2382	
4842	361	1861	
19991	112	564	
15536	197	1729	
19361	491	1464	
19139	103	1354	
19908	86	962	
11160	306	1232	
8966	298	170	
4041	211	1256	
3699	225	2426	
14924	471	947	
19606	123	1106	
11657	80	2037	
17261	477	639	
4853	322	2343	
7165	96	451	
3515	30	2266	
11108	245	2458	
11546	302	504	
17737	161	2341	
16677	166	1574	
3654	230	526	
17837	418	1101	
14642	130	1814	
7059	411	1205	
17623	303	503	
17189	416	2352	
8641	330	132	
5209	251	1684	
14829	302	1015	
14889	150	2308	
7380	103	205	
8910	35	248	
6914	62	2422	
9570	33	200	
15814	268	2327	
3725	393	534	
9515	368	2427	
6885	330	1286	
16884	140	2021	
17713	263	1138	
17101	49	267	
18306	485	1707	
2723	464	1592	
15862	349	2351	
8182	338	2408	
12084	289	1811	
14182	45	160	
10928	449	1967	
13072	154	2002	
10190	236	865	
10980	324	1739	
9969	19	1441	
16506	429	2053	
18470	379	1781	
16991	319	1296	
5091	1	2403	
16633	281	759	
12520	421	2034	
6615	301	1301	
12103	100	2205	
16147	280	1902	
19714	26	775	
17109	306	119	
7473	376	2473	
15556	372	763	
5679	113	958	
9868	257	35	
1609	111	1532	
7184	312	1217	
7531	246	53	
7299	447	1370	
8327	409	1160	
1633	12	689	
8858	445	1173	
8118	5	2445	
7763	221	1447	
13619	179	1287	
10589	199	489	
15427	398	1011	
1728	144	1559	
18514	61	1814	
7610	352	79	
15433	275	720	
16012	50	321	
4364	239	526	
5967	392	482	
3058	95	2439	
9694	293	2203	
11370	369	1410	
7004	459	1592	
2682	303	977	
9219	230	1884	
11490	483	26	
13170	211	75	
11344	179	876	
1070	76	1591	
17840	436	1070	
6595	172	2399	
11106	316	1664	
14323	229	2395	
3403	419	980	
1071	191	2199	
6878	223	184	
12743	392	1009	
4251	184	1273	
12464	229	382	
9500	439	754	
7134	348	1595	
7792	227	1782	
7723	267	1809	
15327	451	406	
3241	211	94	
8085	392	2335	
7708	30	1047	
12227	109	1771	
19636	418	368	
11914	459	2022	
6533	345	1376	
11833	403	1825	
14913	29	1221	
10649	375	1017	
14267	367	583	
15925	392	406	
10731	393	140	
12712	319	1855	
885	164	1146	
10961	319	1340	
7042	70	1509	
10677	445	2124	
6010	208	717	
18899	289	1613	
4934	139	745	
13159	207	616	
8142	86	624	
17075	417	1657	
12523	136	386	
1992	483	1538	
16064	315	1325	
3846	154	606	
3638	314	961	
4070	292	2399	
9195	346	56	
7412	322	1019	
8394	467	1549	
1754	221	880	
5506	176	2226	
9951	345	2319	
12828	369	799	
9670	96	2188	
9605	210	2390	
2077	347	1959	
15097	308	448	
14763	108	1567	
17328	454	2245	
6496	140	2258	
11004	417	695	
5113	145	233	
15522	161	1476	
11237	284	1532	
16094	380	2065	
17646	497	1684	
14452	149	2472	
16675	282	688	
4400	368	180	
13784	303	2080	
19014	411	1828	
16475	204	78	
4603	124	1414	
14814	227	2329	
13807	62	2093	
7770	214	2134	
13248	330	2009	
11994	97	704	
1650	8	209	
2195	321	970	
15391	76	434	
4104	64	661	
16455	182	1661	
7918	146	2044	
11652	431	1527	
6916	376	568	
4138	474	1059	
12950	344	1571	
6037	27	977	
12615	367	2117	
12773	492	2070	
14692	327	413	
2047	461	2172	
1937	152	1608	
12652	493	180	
5046	157	1840	
14532	356	97	
16488	322	779	
7997	127	727	
8444	310	2086	
6450	0	123	
1804	400	154	
17334	499	2209	
5749	484	1459	
5290	377	607	
17151	150	1551	
6738	329	1601	
1156	209	2397	
5535	328	1523	
4345	28	624	
10866	497	2331	
19914	313	535	
9710	71	1769	
12653	131	2368	
10214	49	369	
10786	5	194	
8335	106	2244	
17203	98	673	
10084	224	569	
2961	28	2119	
7176	326	1959	
6860	221	1232	
16358	318	900	
2694	6	701	
11140	278	1654	
5240	407	2355	
8886	155	607	
18760	216	1223	
11772	59	842	
7183	328	1062	
18805	471	1833	
8159	305	1173	
566	195	1263	
6583	495	1516	
18572	340	926	
20	11	1823	
8006	486	1181	
12677	281	1109	
16536	194	331	
4517	428	845	
1607	289	1418	
17687	224	880	
9825	434	246	
6351	452	2084	
5752	192	971	
11252	195	1763	
13622	256	350	
15177	276	2461	
1479	276	2394	
5140	350	1904	
15590	45	850	
17572	339	818	
10176	280	1267	
7225	245	602	
3885	275	152	
16630	50	2442	
4852	77	1654	
16402	387	143	
17640	201	415	
8621	45	869	
6300	210	967	
16727	309	557	
12079	13	48	
6680	285	1343	
2499	480	1448	
3587	120	1006	
13961	397	2021	
16058	250	439	
5322	427	2228	
8282	289	1971	
17570	429	1792	
7509	57	1962	
13614	496	2032	
12096	239	1366	
19265	337	1546	
5110	107	581	
14765	184	567	
19963	184	684	
6974	291	1407	
3595	193	2493	
1550	358	0	
15982	471	543	
921	280	690	
806	308	1517	
14502	392	1040	
6361	301	1200	
4109	285	2418	
12500	422	1398	
575	47	1539	
13241	133	1453	
17227	213	152	
10790	155	982	
10108	213	951	
2849	2	1414	
10635	298	2409	
14467	118	169	
1088	293	2191	
2970	392	765	
1540	424	1072	
4433	84	2366	
4693	298	1138	
10054	297	693	
19652	254	1032	
3175	386	467	
10417	352	707	
3252	499	320	
16835	144	1687	
13177	231	1914	
1723	317	2278	
807	101	2473	
11033	122	1398	
15237	184	519	
14484	182	385	
9418	173	951	
427	494	2437	
13510	202	392	
11225	398	786	
15574	120	1875	
94	426	2430	
17592	374	1504	
200	314	2020	
14961	437	89	
4047	408	885	
15613	364	1655	
15207	399	2054	
5207	116	983	
4525	25	2227	
3204	152	1773	
2263	67	1013	
12501	282	1989	
7609	11	804	
636	221	1085	
15783	258	2063	
9618	395	1325	
5539	254	1029	
9451	111	42	
8222	382	1293	
8018	74	1045	
12388	492	2338	
9029	109	949	
18923	458	1345	
8860	293	182	
9860	363	2096	
18784	429	2275	
13907	495	113	
13764	139	1954	
9426	81	1446	
10156	437	1406	
9085	237	340	
13131	284	1423	
3874	90	1618	
3847	372	302	
18373	292	831	
13002	148	2455	
11600	409	2308	
19318	411	60	
19812	270	1347	
4695	109	476	
10518	5	2442	
15287	339	1686	
13121	148	162	
19431	175	2072	
12692	25	1631	
2171	167	1135	
511	494	1671	
6530	54	2493	
18695	2	1369	
9006	52	1410	
2802	364	2493	
13496	392	748	
6133	382	917	
515	101	750	
1517	108	1028	
19188	6	1075	
18922	392	1210	
7888	249	1574	
3288	130	476	
12895	325	1176	
19615	157	1679	
14610	115	1226	
712	478	8	
5966	120	1885	
8179	295	669	
3588	21	1486	
4005	113	1178	
4177	319	1659	
8521	11	1211	
19844	257	1270	
12707	282	1499	
3265	169	2066	
998	383	426	
2688	373	2283	
16537	130	2366	
14449	268	1547	
18341	400	2114	
3151	140	933	
15142	464	22	
7439	155	535	
74	482	49	
12532	19	1970	
1281	447	1810	
2661	437	1067	
4024	141	503	
19505	447	513	
4006	320	1516	
281	378	1871	
10019	494	1929	
14002	276	2056	
13948	191	783	
3121	105	42	
2746	69	1089	
8168	281	376	
17258	382	215	
11079	229	2021	
11509	169	54	
1143	100	1148	
17371	308	2491	
19536	491	1556	
5531	12	1100	
3044	238	1267	
7285	243	335	
8514	209	478	
6380	17	1701	
5408	156	56	
18913	458	160	
5653	375	1103	
17980	416	109	
10136	131	1223	
8624	170	631	
16767	258	2437	
1251	87	1968	
5378	75	520	
18434	69	1314	
15826	333	2313	
8792	163	1550	
140	100	958	
10057	267	1725	
2332	288	463	
5284	99	35	
16555	420	375	
15310	158	121	
4098	172	2181	
18678	46	645	
7039	122	1296	
14406	447	776	
4729	267	2135	
19580	239	2125	
19266	338	2129	
7973	52	876	
13881	182	805	
1145	455	2134	
13526	219	1356	
14278	349	2313	
4358	95	2094	
16063	310	1994	
15654	85	2499	
14521	32	2352	
13056	243	127	
10244	414	1116	
15586	119	1780	
2770	424	711	
6983	428	1305	
6278	132	105	
12980	355	2001	
7424	395	1109	
2404	134	848	
15	28	1326	
1765	249	828	
3006	392	1225	
2739	361	1928	
1988	127	106	
10047	224	520	
9069	470	423	
8985	25	2086	
5762	202	1765	
3114	52	2013	
12695	135	2437	
9626	103	1151	
18935	438	980	
8802	188	1479	
13546	423	2206	
13918	16	1330	
13073	366	876	
64	387	1605	
9174	216	1134	
4422	418	2134	
12362	489	599	
11166	309	757	
11565	54	1421	
16648	261	2397	
7098	84	2492	
3680	49	29	
3198	59	293	
6142	218	873	
13857	210	1316	
4758	474	1680	
13206	69	539	
7329	135	1130	
19927	147	1310	
7142	396	2494	
8092	270	1594	
19805	463	271	
6810	406	2359	
16143	253	1647	
9553	373	1921	
12162	55	1804	
9850	61	1625	
15304	128	2154	
12503	447	2460	
8320	159	2375	
664	146	2065	
16146	483	1131	
11532	496	1416	
9241	54	1154	
18048	472	1436	
1769	312	1434	
3446	359	808	
3825	107	1142	
9460	322	1910	
5645	138	2379	
14183	264	1284	
8278	52	1679	
11616	28	1452	
12722	99	1498	
431	269	705	
4352	480	925	
89	204	1176	
8996	0	936	
10145	220	2279	
7972	253	426	
15818	226	1250	
3989	298	982	
11224	109	1844	
15568	94	1114	
12590	152	1332	
5419	364	1383	
13959	373	2296	
13304	445	2451	
12916	237	2256	
2451	441	474	
11932	165	729	
3059	82	2019	
17915	34	1848	
5248	458	2146	
13084	72	594	
1036	469	1139	
4531	327	1000	
12239	138	1601	
17021	314	1605	
3093	453	2046	
3438	477	2065	
18329	336	360	
19366	432	2043	
9506	476	1684	
12046	257	1762	
10491	266	1104	
2707	273	476	
17011	135	1167	
7884	397	1807	
1766	26	722	
8748	304	2495	
7625	368	95	
15666	475	288	
1152	84	1354	
11211	139	1901	
12925	358	182	
17729	129	2297	
17904	235	29	
2421	363	574	
18419	236	881	
5345	134	2227	
6432	309	565	
15674	23	799	
12566	471	381	
7603	348	217	
6949	81	2366	
3764	39	1394	
18949	260	1793	
1815	314	314	
19010	306	689	
5090	362	787	
15634	182	512	
10211	482	983	
6260	339	13	
4519	208	1979	
3923	400	117	
3014	333	1924	
1865	359	1751	
12083	4	2033	
11054	483	1467	
16330	150	1358	
10678	141	2294	
85	138	2482	
9594	29	1322	
3629	393	568	
10442	51	92	
12611	52	271	
7024	11	1696	
9961	316	1329	
1518	170	1679	
10523	392	2299	
1294	200	996	
6979	91	704	
247	231	2487	
7883	49	187	
13726	60	2216	
5999	119	2072	
13181	159	2278	
17620	360	1232	
1829	68	2170	
15005	223	606	
18050	249	518	
12379	472	238	
7837	253	556	
15767	429	1891	
18314	283	1501	
15845	452	407	
17412	415	367	
16562	43	1274	
12012	187	1521	
8090	44	2342	
9387	328	2110	
8425	31	1024	
11270	498	168	
2335	79	460	
11011	17	1433	
8061	378	1118	
11590	474	657	
16503	63	2426	
10256	71	2392	
3068	338	1398	
8461	253	1861	
14791	85	1088	
4307	46	2405	
7156	342	1488	
15893	352	1925	
923	376	1158	
6191	443	2261	
8667	272	1995	
17535	252	690	
2990	341	1721	
12610	422	2371	
17346	289	1098	
6693	91	1475	
15440	30	2010	
1831	478	166	
10737	236	778	
6353	443	1398	
12940	57	1853	
12830	197	908	
14398	321	735	
3070	430	1618	
15355	323	1899	
17182	284	62	
9371	180	2278	
205	126	622	
19262	366	973	
228	134	181	
15079	40	2051	
1737	465	383	
3173	490	1806	
4463	422	2197	
7296	266	1883	
9628	110	299	
3864	264	531	
12852	63	1615	
1916	487	2181	
12704	122	1099	
16613	335	1383	
6468	198	463	
6795	112	152	
2783	488	2114	
5163	221	2470	
6215	291	51	
2760	118	298	
6643	26	1521	
18854	248	1190	
6675	415	2361	
17797	218	661	
4142	195	1145	
17519	243	2156	
6309	433	2136	
5421	91	1772	
19818	214	150	
14786	246	2042	
467	120	1516	
13661	227	90	
12444	431	1632	
12850	20	1456	
14200	493	305	
13800	123	700	
8177	310	1744	
10212	159	1666	
1926	272	1896	
18702	184	1381	
5170	141	245	
8745	81	1761	
12016	331	675	
16045	226	691	
11147	468	1272	
15366	135	365	
8432	126	1449	
4025	246	1827	
11485	101	522	
4569	134	432	
2750	117	172	
17773	421	831	
3558	256	914	
16136	335	2494	
11840	81	2242	
9303	444	2428	
11520	393	495	
17426	324	1954	
19487	426	1543	
3127	26	1688	
13842	351	77	
7574	139	2138	
4477	401	2209	
10143	438	1542	
10703	467	1753	
2696	268	1539	
19359	164	2081	
15921	310	392	
1253	3	30	
12836	218	1523	
10710	461	2017	
4062	294	2356	
7290	462	322	
16027	455	2164	
13888	291	7	
6302	274	82	
9903	329	335	
9431	99	647	
16804	37	388	
16924	77	1128	
17799	251	2133	
10904	14	844	
7911	277	890	
4230	82	2107	
871	347	1260	
2996	301	1011	
14245	451	1869	
17239	310	476	
549	106	964	
6802	358	627	
7394	24	307	
18858	120	1625	
18982	400	2240	
3818	119	2258	
19687	303	1161	
11557	388	1927	
17673	34	2264	
4484	362	1473	
8951	26	1028	
17679	240	488	
5662	326	2367	
1743	89	1730	
12679	412	413	
12728	52	1921	
1135	108	1272	
11860	343	57	
9342	158	470	
3561	465	761	
2607	460	820	
16090	144	1888	
18499	301	886	
14621	241	643	
14215	111	1015	
1961	173	1374	
16168	408	1106	
14085	393	671	
11643	43	762	
10971	447	229	
11327	101	971	
7231	157	1303	
12883	366	1826	
19715	155	2418	
9896	365	1719	
17149	464	1402	
10536	364	2181	
3448	232	2487	
7594	134	590	
17748	342	131	
18445	339	239	
5861	417	1563	
3492	125	1390	
875	13	1983	
19706	372	77	
6087	236	99	
17001	25	2306	
1285	347	1130	
1818	218	715	
6557	169	492	
12080	272	265	
12524	136	2261	
17180	488	600	
9194	455	2328	
10435	5	549	
11674	70	101	
10270	434	1372	
6372	343	1261	
11480	190	1988	
2180	101	9	
10779	222	560	
17951	414	213	
986	40	690	
7054	316	730	
855	417	616	
3977	237	1272	
19731	306	2470	
3892	354	1090	
836	59	225	
3938	372	770	
8414	94	253	
12158	106	1708	
18116	422	1639	
12194	443	1550	
633	268	1674	
16437	173	117	
9229	343	1879	
2442	159	2341	
19558	111	1146	
12295	107	374	
13640	353	1360	
11943	78	1185	
17813	380	237	
15137	441	1925	
4356	228	973	
15794	486	855	
4990	321	2172	
4961	178	1308	
7275	335	2025	
10371	216	700	
17354	181	496	
17144	320	547	
7937	22	1359	
5933	19	2266	
6326	387	22	
18056	264	2334	
13138	157	66	
12965	306	330	
19892	27	709	
1283	40	626	
1444	424	982	
10166	478	2472	
18799	417	657	
18123	23	339	
2183	474	185	
10015	419	1979	
19929	53	1551	
17506	98	910	
16320	221	759	
4302	316	1643	
10376	40	385	
148	182	1389	
12522	460	1339	
8766	471	1173	
8873	40	1238	
13348	370	724	
6880	139	549	
1211	336	1079	
1108	469	190	
9121	165	249	
14497	120	2496	
7449	251	250	
4903	360	1876	
12110	245	848	
13427	230	641	
14003	132	2297	
10838	169	1277	
9457	316	57	
6179	198	1085	
10481	216	895	
12144	302	2213	
6345	156	2251	
6083	92	1100	
19516	41	1440	
18700	326	127	
15542	172	1746	
1843	156	1491	
11539	305	2293	
12277	283	2011	
11915	233	2448	
19773	168	1164	
12182	465	2225	
10864	51	383	
12222	191	2262	
5648	289	631	
9847	85	863	
17062	289	860	
5757	93	830	
5146	265	882	
11604	411	2057	
14815	239	1735	
12115	112	1050	
19042	487	682	
86	197	1207	
8280	478	2369	
3615	476	2426	
15016	393	2012	
9947	288	1192	
7310	225	1976	
11342	304	327	
1289	286	191	
11595	288	2067	
19627	253	1880	
14514	113	345	
236	489	337	
9262	129	77	
11731	352	1318	
10324	224	2439	
14606	59	1030	
6091	478	262	
10352	87	1593	
18327	293	1606	
18141	222	1798	
11019	374	773	
9913	425	604	
19347	229	754	
13901	261	903	
3919	177	1697	
17196	71	1703	
18904	139	37	
19053	465	769	
18082	163	1588	
13041	431	238	
149	388	2448	
4536	200	2179	
11430	215	2223	
15234	188	1461	
10965	122	1136	
8774	243	1071	
8423	196	529	
14520	154	1535	
2371	399	1007	
9475	144	733	
597	243	1014	
14940	100	1011	
17817	286	1537	
19754	488	790	
10893	475	764	
9288	168	1178	
2249	255	954	
8644	399	1195	
10392	43	1315	
6985	40	2370	
9772	110	92	
19577	16	1101	
759	238	1774	
7495	243	1694	
16017	54	2210	
5482	338	1939	
6783	57	1550	
11809	340	933	
4993	329	1557	
17919	285	236	
12414	430	883	
8795	150	455	
11993	43	202	
2057	5	38	
14701	186	708	
2930	412	1439	
9774	163	664	
1534	140	1272	
18301	104	149	
10660	202	1683	
14907	26	569	
4697	87	177	
16720	206	2371	
16695	253	2377	
2533	149	2453	
9462	454	1820	
5317	492	1812	
16509	309	762	
17414	192	2154	
10147	19	1395	
4404	422	1574	
1052	285	2058	
1469	209	1222	
17546	35	1227	
5713	32	1441	
6085	161	61	
7334	305	533	
18422	239	736	
14711	193	2384	
5743	384	2288	
