SCHEDULE.flno  SCHEDULE.aid  AIRCRAFT.aname  
35654	5313	53	
19929	14821	289	
19584	251	286	
926	15065	63	
17669	6546	477	
16073	18339	185	
35746	17545	257	
33412	5486	430	
6067	6794	247	
18741	7235	103	
38467	18852	188	
13251	5111	312	
35015	9430	391	
43123	4647	210	
1515	11297	351	
20479	19256	255	
8271	8532	2	
4187	2298	282	
39739	8240	182	
29647	18780	448	
40442	6595	172	
15521	12743	392	
47434	17980	416	
16097	8177	310	
18045	12965	306	
1447	3817	69	
14851	10154	142	
9272	180	314	
42139	13366	227	
8023	7839	25	
45112	10366	135	
34181	16212	470	
32715	4861	190	
33628	15526	33	
30938	19184	217	
849	100	270	
38657	6378	470	
21339	3815	177	
1914	12396	100	
19988	9437	141	
43761	9382	54	
37204	8482	493	
13310	5985	152	
4554	12511	208	
38267	4823	125	
9987	19568	100	
49895	3294	168	
40987	9635	78	
7942	11006	336	
33271	8668	135	
21355	6646	284	
26446	8300	191	
19415	8339	197	
17854	8016	300	
28634	7432	110	
25454	6828	312	
43971	19012	362	
32232	19725	371	
12943	14642	130	
32768	6326	387	
37146	9847	85	
13649	9677	123	
7501	6493	227	
35659	16163	124	
40585	11296	220	
36740	3653	402	
23441	18051	327	
22387	12776	113	
34573	18436	474	
37183	12657	217	
19555	15034	375	
42220	13648	317	
6494	1463	263	
4298	14236	297	
48605	17463	118	
20133	10320	392	
36206	15123	165	
26268	5731	498	
4827	8917	126	
34942	16760	399	
38235	15377	148	
27400	16862	83	
37095	7431	181	
21248	263	249	
47772	19966	146	
46222	11197	429	
38526	10848	98	
9327	6426	197	
18140	4628	403	
32377	7244	235	
25601	12942	218	
12630	17645	82	
21334	12979	16	
40304	9090	468	
19917	1730	259	
44921	5692	389	
15405	4507	128	
20307	13420	289	
8840	7895	184	
36117	3384	251	
26366	15427	398	
12981	5762	202	
43504	11011	17	
28296	16090	144	
38530	19809	341	
5240	14096	300	
1860	19822	305	
45084	1451	346	
12284	14421	164	
31379	18109	481	
24093	6901	302	
28533	9744	330	
45487	1055	265	
4142	6318	446	
34164	9231	186	
12956	5623	413	
42422	1880	91	
26686	16376	110	
42102	16691	184	
40410	24	265	
22605	18100	12	
21516	17783	163	
14845	10728	178	
13288	19236	473	
4926	15345	412	
18347	425	402	
29637	9925	135	
5228	7355	205	
13445	18906	419	
21071	1381	354	
13811	3147	445	
817	1107	130	
44620	7496	71	
48131	14825	364	
49210	17828	275	
3651	12494	457	
37711	11343	240	
11557	1082	436	
47147	16165	411	
5634	12431	404	
2335	15796	350	
21135	15925	392	
34318	13177	231	
46399	15310	158	
9486	18349	282	
49575	1248	285	
26080	3689	23	
634	11298	37	
21787	11654	476	
47074	16998	327	
5806	2135	406	
46542	14386	220	
10733	15685	28	
17678	16115	166	
28600	16615	381	
4654	16551	161	
5057	11760	347	
21538	1509	183	
18236	11634	404	
7451	9600	339	
16181	19077	42	
41429	15115	431	
7423	3632	157	
142	11753	399	
37933	8922	351	
2101	10247	475	
729	10135	145	
11852	12043	408	
33872	8457	178	
29772	18656	471	
42753	5632	147	
37692	2731	477	
8711	17169	161	
16754	15613	364	
32414	12501	282	
8277	11166	309	
45126	6091	478	
40248	6439	298	
8243	19470	98	
35967	3498	265	
29013	13277	48	
13146	3743	11	
36337	16053	313	
2897	2358	93	
41828	8122	397	
39317	4488	153	
8611	16882	421	
11017	11895	167	
6193	3979	261	
11091	1061	205	
36683	11331	112	
4155	15360	458	
21114	17744	358	
27197	9016	73	
29839	1018	288	
2633	5776	476	
33120	9756	431	
17536	12385	328	
14883	15198	390	
39611	16117	312	
40794	2765	1	
11327	14496	169	
25328	9374	133	
27827	447	365	
28106	1752	53	
22613	17965	421	
13977	1728	144	
7303	6010	208	
10473	566	195	
9070	149	388	
32792	9120	71	
39683	15096	445	
18033	6962	3	
44817	5562	249	
42207	17317	282	
18693	13137	13	
49261	4287	316	
14735	15161	286	
44038	5352	407	
23076	7426	420	
8370	9915	49	
5242	16779	37	
33158	15886	302	
26723	5834	269	
7378	14134	10	
4478	11767	112	
41568	6198	403	
17264	17120	355	
31540	16350	46	
36067	19033	487	
26821	1759	74	
9917	13992	168	
32798	11910	283	
47099	14179	291	
29470	15553	326	
40452	581	385	
30308	18317	181	
16251	16429	153	
25955	1864	54	
38462	997	106	
13687	5516	160	
13012	12436	410	
43447	13019	139	
25531	1310	102	
19551	8350	79	
33368	10464	52	
30716	3055	78	
44079	8567	465	
37068	4399	122	
5087	10311	243	
13260	7005	329	
42479	4398	9	
40862	3847	372	
8542	11604	411	
43040	10893	475	
30538	10152	364	
23916	1139	469	
49010	18986	89	
25304	6715	140	
46885	13872	476	
16393	18299	341	
1454	1895	393	
31593	18384	87	
7792	3060	235	
36267	10997	431	
37734	13472	399	
2953	17902	28	
32717	523	308	
33621	8617	83	
25568	19351	319	
18998	5093	498	
13269	1058	153	
1825	3513	175	
36432	580	96	
33118	1577	157	
10993	11540	7	
5784	10450	364	
23779	3028	223	
3400	19346	144	
17580	5989	60	
40956	19006	170	
44667	10594	430	
49630	9067	429	
521	18716	356	
10987	11062	487	
28050	18315	322	
14730	3097	72	
39174	14822	128	
44029	17327	324	
6253	9584	30	
26054	13030	15	
26941	19852	158	
29787	14533	134	
40432	3582	303	
32849	2082	275	
5236	15875	187	
40733	4577	237	
22828	39	341	
46452	8226	141	
34191	13062	176	
36390	17189	416	
16201	7763	221	
35946	7412	322	
26160	14692	327	
15653	18048	472	
49858	12722	99	
13929	6353	443	
25198	10703	467	
35814	10352	87	
8595	12581	223	
12098	804	485	
46400	7745	70	
47414	13537	135	
5770	18249	423	
43373	4800	342	
47932	6578	438	
18276	12734	194	
23417	12596	337	
16226	12742	264	
12841	14047	467	
22124	16482	212	
15984	5613	18	
15790	16213	49	
37923	17488	461	
9479	1536	448	
41505	8866	162	
43278	19567	118	
27649	18244	305	
46511	3463	245	
13380	9289	42	
3290	12209	462	
860	4504	125	
4464	19949	398	
30015	2468	194	
31592	10317	136	
40836	11394	186	
14737	18928	454	
18385	7670	468	
46268	4234	125	
8714	7099	266	
13695	816	348	
48439	10475	424	
4150	10835	106	
43891	17371	308	
40155	923	376	
21695	1211	336	
31273	19078	427	
49250	15156	196	
32777	2611	453	
42301	8655	397	
31202	2553	452	
34542	14	382	
10568	14868	380	
49990	3871	222	
45318	12165	107	
21230	7262	123	
9801	18956	245	
7401	19614	217	
6163	5505	225	
319	12455	400	
28639	12025	474	
48195	13364	465	
30184	8952	447	
9161	17405	357	
33078	13176	357	
36888	11684	73	
34978	603	38	
41158	7787	44	
45804	6243	6	
36335	5836	315	
7821	16906	251	
46757	1284	80	
4418	19143	78	
30358	2045	274	
24399	12397	448	
36687	8728	498	
14683	7199	338	
18523	7648	296	
18536	8282	289	
2506	2404	134	
32704	11595	288	
10716	10837	35	
23424	6789	261	
4573	3133	409	
30044	3427	102	
28389	19155	436	
27778	9994	412	
5598	8659	467	
45780	12563	20	
5935	10847	116	
45972	8650	436	
26056	19932	369	
15069	19978	275	
43184	6293	253	
49094	3740	149	
7676	16637	116	
12680	16267	172	
39407	966	146	
31011	19695	140	
32120	936	303	
11132	4795	354	
19043	5289	114	
48309	7984	428	
29944	13830	126	
17978	1634	101	
42806	5088	298	
22723	4235	365	
10345	19556	272	
23800	11774	4	
38986	18136	348	
5785	8444	310	
42533	1723	317	
20512	15826	333	
6881	1765	249	
2983	12046	257	
13158	13181	159	
9669	5421	91	
7591	6446	119	
7034	1564	498	
16382	14495	354	
47544	18576	147	
6884	17542	477	
23977	19258	286	
11178	16021	445	
33388	18768	274	
44999	9778	116	
14018	6192	389	
8045	1971	297	
25571	5868	251	
14715	18916	242	
24653	18960	476	
16735	15547	421	
6656	19031	69	
27863	13878	228	
13984	12104	162	
38444	10027	355	
49284	1794	358	
4273	288	39	
43458	17732	172	
11121	723	480	
10637	206	482	
35920	18823	219	
47344	13613	374	
15513	10841	226	
8880	13817	149	
31826	12671	131	
42982	11770	4	
43848	2250	446	
32539	12559	278	
16363	3604	149	
15857	15262	232	
915	14389	316	
208	4619	80	
44409	7403	489	
13757	19983	52	
41153	19150	21	
22368	17076	465	
25394	4740	64	
4523	7038	209	
30944	4222	10	
16080	2436	17	
25336	5737	299	
26974	17640	201	
6824	10244	414	
28424	8144	248	
12548	14978	460	
31595	351	96	
18194	1704	242	
33900	15637	70	
23865	15691	358	
17225	19829	102	
34230	1059	246	
9632	12880	94	
25578	2627	108	
342	6483	90	
9825	2708	219	
18878	1464	73	
35469	8550	268	
35478	9706	177	
11230	2238	326	
30376	9302	266	
19195	18675	475	
47431	2932	415	
37731	2377	488	
38252	7842	293	
29334	9727	180	
38610	11302	24	
7608	16135	339	
7976	8677	210	
37314	2090	460	
1599	10300	356	
42160	11358	265	
953	16861	4	
20394	10134	343	
48578	5947	478	
11855	6846	386	
10404	11819	440	
24605	2531	395	
5404	19241	98	
44410	9099	95	
3461	11708	208	
40581	11245	343	
24833	11900	31	
24683	1435	100	
41908	12879	103	
46016	13823	225	
8995	18474	458	
40367	2529	461	
31130	2533	149	
28684	5550	112	
26300	2795	367	
5978	4678	482	
29194	5339	18	
48333	18833	211	
49385	13164	211	
7880	17994	294	
39726	15890	329	
34638	1434	441	
23718	3036	390	
49439	13919	295	
19789	11452	186	
44348	5463	460	
28356	16939	194	
8028	19000	278	
8416	18016	25	
9809	9497	314	
16690	366	169	
36935	5073	59	
25834	4090	26	
1193	6384	444	
47450	12128	468	
2337	1003	171	
7429	18049	225	
31297	213	14	
41119	3706	367	
44714	13377	205	
15674	12674	218	
12413	2500	133	
2036	9388	261	
19347	19594	193	
42025	2327	314	
43438	2929	306	
16466	13356	474	
27630	12701	425	
2969	18326	420	
47713	14700	168	
47957	11221	386	
41904	8783	233	
42485	8898	303	
26910	9402	401	
33728	15287	339	
14761	5284	99	
28034	8748	304	
21968	10678	141	
35046	11078	286	
13621	13831	386	
34919	18201	3	
19779	8431	463	
35200	12639	337	
30335	5475	205	
36601	8175	157	
11558	8998	465	
24788	12249	436	
40172	6811	377	
5269	19	310	
40038	12320	320	
6237	15817	72	
19517	10669	207	
44231	1383	415	
3539	14728	119	
33088	18217	151	
8544	15099	182	
31708	16541	348	
4403	9074	216	
8909	10659	55	
39702	12644	485	
27964	3504	209	
24569	18964	471	
42031	16170	19	
31893	5983	473	
39715	4011	293	
3640	10846	69	
1285	5424	225	
38998	7877	339	
38174	9478	404	
18142	592	168	
40832	16642	187	
37998	6374	122	
40893	17153	108	
15725	15862	349	
16190	3175	386	
40768	8179	295	
27359	4098	172	
25134	16997	111	
22154	8436	294	
31858	2419	131	
21909	9385	253	
11188	574	269	
5420	5509	488	
19270	11698	210	
20231	8105	318	
4251	1404	51	
46869	12127	304	
3397	13705	297	
8263	7088	202	
21304	18881	269	
8826	13482	158	
23203	5254	359	
14399	18312	132	
13423	14291	355	
22078	2390	254	
45909	10812	299	
26530	13371	343	
21108	11835	301	
46148	17635	208	
20071	7388	171	
37813	13868	77	
5467	7867	382	
24858	961	290	
31832	2453	109	
30614	3782	235	
32428	8523	447	
6417	11244	212	
19013	15800	264	
10205	17381	290	
31040	7838	114	
28592	10713	157	
15050	15243	330	
45623	9198	431	
29711	7610	352	
48905	14484	182	
38906	12692	25	
10193	18922	392	
44742	13881	182	
1970	4729	267	
8268	9626	103	
5660	6949	81	
33704	4302	316	
22972	17414	192	
40871	17388	65	
27130	2208	94	
37093	3103	94	
18461	14244	24	
21610	6764	327	
8688	13511	392	
15720	7692	486	
36375	19689	143	
1691	7214	494	
42577	7747	341	
705	1663	115	
15777	19618	445	
31965	1708	388	
23349	12870	213	
33533	2454	199	
4634	758	467	
41839	17826	395	
39249	19810	353	
14334	755	405	
6182	18853	112	
34162	16793	235	
2411	5402	183	
9082	16310	265	
8695	19588	453	
27555	6562	415	
32478	9568	211	
43713	17975	484	
9125	356	99	
5433	58	441	
8726	15572	282	
10916	14286	58	
49294	12970	124	
36635	17257	226	
14059	4104	64	
30360	17334	499	
22233	13959	373	
27010	5300	418	
43641	107	179	
4391	2605	275	
4319	11337	313	
22338	14223	497	
8273	7415	430	
39998	12302	277	
21671	7712	189	
1274	6719	69	
314	19764	289	
40001	8779	222	
13179	5271	279	
23491	14802	457	
44235	6228	334	
15365	2949	495	
14894	14998	216	
26704	11830	2	
21590	109	47	
39841	6736	496	
45389	14151	186	
41804	8479	271	
35372	11837	78	
49265	6199	240	
47633	11864	65	
38378	3639	187	
859	12583	304	
36547	12519	65	
5241	9571	425	
39036	10721	424	
41311	15324	96	
9793	19307	268	
1306	14130	325	
30660	16632	261	
25111	16513	393	
45667	4572	122	
5980	5453	262	
47766	17837	418	
40475	8910	35	
28485	17109	306	
14524	13526	219	
3162	8320	159	
25254	3438	477	
2536	12379	472	
46891	6191	443	
21739	7594	134	
10251	13652	334	
45630	18777	132	
38494	10497	18	
32328	9983	448	
22192	7166	135	
20630	13910	329	
43646	16134	34	
6591	8308	177	
40560	3830	77	
17367	4811	133	
16125	4401	332	
7248	18472	251	
18128	18184	310	
34241	4550	357	
43480	8968	43	
16294	4289	13	
22944	17226	462	
1219	8089	288	
37153	13600	52	
16491	18103	409	
42310	2010	349	
44019	4803	294	
8387	1229	202	
31644	18795	295	
64	18389	116	
22467	3026	358	
38140	4592	280	
15651	10550	316	
24689	2333	353	
15288	7055	202	
25997	13278	263	
37506	10955	425	
26854	1440	120	
31681	13635	148	
27470	18484	388	
10817	14412	285	
34774	9937	337	
7531	794	284	
39697	6835	263	
33634	2055	195	
46825	6143	94	
21584	15370	249	
49193	8238	103	
48447	2077	347	
12312	4517	428	
28232	7329	135	
20022	9772	110	
42845	6897	148	
28491	3351	471	
21783	1727	6	
41215	10035	480	
15090	6017	311	
46042	13972	140	
18471	1932	62	
15747	17553	444	
25708	18303	357	
18321	11886	352	
21890	9558	175	
9745	12479	481	
16040	11340	447	
27710	14201	176	
22503	15987	175	
26761	18223	30	
29947	14975	130	
21885	5200	307	
13261	6823	92	
2131	9997	314	
37208	12172	294	
28250	7298	375	
38130	4556	150	
1180	6503	485	
32531	2425	181	
37614	11182	182	
3697	12135	449	
27672	5701	91	
40820	11725	413	
11024	8855	161	
36323	6033	196	
8812	14510	24	
23939	5818	167	
20613	18147	324	
5611	17049	376	
43119	5882	470	
10815	9	263	
24075	7319	11	
7140	12055	394	
218	2251	140	
41229	13043	76	
24030	7825	255	
2462	2539	11	
39185	2047	461	
6491	3151	140	
30480	10015	419	
36367	4903	360	
10656	824	161	
13941	17126	473	
8143	5732	377	
8012	2999	91	
39918	5042	63	
10907	4709	145	
22081	6245	389	
36328	16295	199	
20485	72	223	
16405	6122	483	
47671	18251	58	
33920	214	333	
37106	19755	136	
10011	5587	139	
14992	19465	420	
32208	14599	465	
46459	17357	363	
21528	17307	305	
3149	4580	280	
24625	4351	322	
46610	7764	313	
587	2635	85	
435	5708	386	
20552	1601	465	
24033	6004	386	
15771	13185	109	
48625	13253	362	
18848	14678	117	
27590	5621	229	
1362	12129	42	
13304	7141	327	
5487	1816	428	
30488	8142	86	
7607	16045	226	
46121	15921	310	
45162	12728	52	
11115	10147	19	
41381	9898	95	
22865	14195	157	
14084	7906	326	
12518	3213	340	
43565	15015	402	
21592	4675	107	
7069	15245	146	
26095	5377	364	
16836	7717	169	
19456	2258	354	
11023	9258	248	
6164	2645	285	
38133	13917	355	
23142	2275	344	
11193	11700	401	
8389	9399	273	
28375	2718	483	
43230	12804	498	
47232	1623	211	
11202	14114	417	
26392	18525	371	
18096	17396	403	
13207	10517	101	
28673	3459	498	
29191	11476	479	
17200	18787	372	
20825	2749	247	
7344	19233	117	
37789	3025	304	
1651	5958	298	
44655	17123	66	
13501	18255	171	
42154	13072	154	
9852	9710	71	
2367	5419	364	
19538	12611	52	
36270	2771	425	
15614	18803	477	
42909	10959	116	
36965	4924	8	
29869	15936	19	
16289	11478	437	
28573	19826	226	
48497	2313	354	
42261	7516	29	
30632	14552	18	
41121	2469	498	
37514	11707	309	
16781	5578	291	
12407	14136	434	
23567	2129	486	
7767	7274	115	
2329	11161	314	
49300	726	232	
32040	4635	456	
33018	17048	41	
10049	1270	58	
1431	15972	448	
10387	18125	106	
29679	3227	43	
18929	5591	494	
20173	4174	368	
47140	17709	207	
28059	11382	479	
13495	15454	363	
2984	4346	464	
47185	14308	216	
7238	8076	393	
27305	5965	242	
39896	7889	111	
40294	5336	268	
18580	13522	249	
41198	19508	305	
30294	4751	260	
42391	13430	443	
1841	6927	200	
43684	15819	374	
11387	11370	369	
8964	1550	358	
35077	19812	270	
17574	5070	35	
801	4092	103	
6793	4988	331	
14439	10608	52	
35973	10564	345	
46207	1617	7	
18063	10106	365	
10075	5798	69	
11705	12294	17	
44353	7954	345	
15434	6940	424	
15792	19881	319	
43013	2030	396	
11666	14611	268	
15328	14620	313	
18802	15042	264	
42469	16844	381	
4361	9266	279	
7982	7606	45	
35025	1243	468	
7637	11488	346	
33894	2226	407	
35328	291	364	
1354	15879	111	
22837	6885	330	
13195	4531	327	
23835	10904	14	
31923	16168	408	
1199	8289	352	
36409	3310	95	
23370	11679	20	
12959	16969	108	
22710	5125	389	
22930	18233	459	
24892	5916	68	
34640	6857	375	
19409	14142	181	
33020	8805	388	
1796	17972	424	
4758	1016	41	
20175	4759	422	
46066	18902	104	
24997	3529	22	
25732	18356	274	
30830	11065	310	
6046	1848	317	
41624	173	300	
38121	15256	328	
11219	1686	164	
916	16741	79	
33617	10689	419	
11466	15775	141	
24111	13226	205	
13922	1415	153	
20800	10273	360	
7819	15820	329	
49317	17358	214	
7254	16537	130	
41935	7285	243	
554	18333	169	
28377	9152	21	
46167	11365	50	
8397	1133	23	
23182	18615	241	
3510	5427	288	
30401	1879	343	
6095	19986	484	
22382	6244	24	
21363	1421	344	
42973	12491	192	
30300	8055	448	
37053	11757	207	
2093	12745	37	
26345	17090	422	
35255	1013	353	
3379	18242	464	
4256	4692	476	
31515	7337	437	
35181	9877	36	
8291	9722	317	
22437	3101	169	
4655	14035	212	
1109	15672	251	
42384	4892	422	
44427	4461	474	
34935	3876	249	
24837	18072	462	
28789	9378	374	
16472	10562	37	
26261	4819	239	
8287	10765	273	
15570	10810	166	
18995	12369	338	
6601	9805	6	
13092	6076	464	
12873	8882	20	
49777	7735	263	
29549	5498	227	
33091	14454	324	
39758	7232	465	
35352	18775	449	
33735	2169	168	
23603	11546	302	
3853	7042	70	
35719	4433	84	
36136	998	383	
21490	10211	482	
47469	17951	414	
30790	10481	216	
18766	4524	198	
45908	2780	180	
35208	16792	349	
49029	10609	56	
20522	9054	251	
5901	11650	445	
13876	6295	182	
7759	5907	351	
4395	9493	359	
8604	11491	138	
8736	8942	445	
21361	7525	363	
42919	3754	1	
19395	17990	285	
31424	11474	240	
32381	297	160	
17945	12766	478	
24599	7990	348	
4661	14799	94	
21996	17950	271	
48231	8377	377	
36304	19116	9	
47817	18534	27	
10315	12403	140	
28541	10448	14	
8129	13360	20	
29073	9682	373	
20693	3836	64	
19877	19130	78	
6626	3662	373	
40437	8463	244	
21111	3736	137	
31636	3495	60	
14910	4005	113	
19034	12362	489	
33005	1916	487	
22686	5170	141	
42957	3448	232	
9166	1666	14	
37662	6852	215	
7316	1439	211	
48431	8011	390	
9649	8071	36	
49406	13968	194	
29115	13196	2	
656	14128	129	
40854	18886	298	
14984	3517	427	
30676	1000	41	
14296	13100	77	
6129	11766	323	
35115	13415	304	
11496	1731	265	
41630	18268	468	
12573	10462	97	
3696	7558	133	
31898	16460	67	
49146	19833	415	
43174	17616	301	
46474	2220	179	
32464	5084	296	
29554	11737	47	
29751	16257	496	
36468	9550	184	
21164	10308	391	
28318	7719	371	
16176	14746	82	
9176	12280	308	
9871	2035	258	
