38983	30984	
34637	9793	
4568	20329	
43626	38594	
45900	21656	
2290	19653	
3474	20202	
29471	38275	
10896	25416	
13042	36105	
10440	15543	
32971	35004	
9078	45865	
33684	48843	
1241	2397	
35804	47549	
16635	16545	
14507	36425	
21295	17368	
8311	39652	
13494	40470	
12946	29412	
44734	6327	
14573	30931	
3368	30304	
31902	28528	
38324	31694	
32297	37872	
20347	43243	
49294	39522	
36729	1887	
29375	3071	
13877	9954	
17675	39216	
31886	18943	
6860	47722	
5716	24709	
25994	23428	
6479	22391	
35994	34953	
12800	47843	
41382	8921	
13507	46400	
3002	122	
21597	33616	
11144	8876	
28920	149	
49529	36137	
35336	40096	
5073	49067	
3017	48068	
48973	31064	
41415	11753	
17836	33081	
11834	14989	
16103	47416	
19164	30453	
1103	37879	
10024	15937	
8513	28622	
19520	29789	
1304	19532	
15067	29555	
5983	21135	
24505	38254	
30081	7166	
19829	35690	
16207	10035	
37158	30247	
18893	35094	
48753	6093	
48234	40165	
22895	15097	
13835	9232	
23751	44213	
14547	16272	
41799	45333	
30400	47943	
10228	4941	
21220	22595	
25308	16033	
25565	13204	
29157	48726	
10350	2915	
11571	4530	
21168	7210	
36826	19687	
4946	16366	
20723	18479	
22182	18372	
40687	2755	
21205	26007	
33245	49925	
38034	45497	
38024	39165	
33051	8996	
17772	26046	
9179	1708	
30329	30420	
26637	31315	
43024	16701	
20156	12088	
22570	12273	
19445	43485	
42056	41983	
43342	12579	
23189	35413	
30016	19188	
23704	40379	
41823	8381	
17702	7453	
9306	6310	
40228	32628	
21294	18623	
34090	45039	
15141	35785	
41027	49651	
43531	45503	
28512	14668	
38305	15343	
12380	40703	
8331	17624	
9338	12030	
3765	15489	
875	5446	
39794	7044	
16316	46201	
14356	4966	
26749	29139	
45080	1763	
41788	42315	
47656	31306	
16975	12552	
32468	1315	
22880	23933	
20459	473	
15506	47874	
30563	47864	
5698	42401	
37880	24611	
45162	31322	
32833	22242	
41663	28739	
21246	21591	
27769	24688	
21325	19323	
10611	44283	
47452	33242	
46760	26320	
30089	8936	
33326	45319	
48742	2910	
14847	47950	
34184	47061	
34593	43347	
9550	25470	
12616	48299	
47550	34059	
497	44130	
43643	18862	
4991	12159	
48531	42156	
10595	45251	
14405	29597	
15652	47374	
38032	39330	
14638	15838	
2166	33107	
48966	36918	
25023	23221	
26891	36487	
36186	1621	
49929	41149	
29534	33508	
24152	6232	
42815	33566	
17281	39332	
8268	49256	
35808	15480	
35893	4054	
34132	22744	
32779	438	
4196	6935	
36831	15708	
26940	27725	
22172	32827	
32325	36993	
37728	14733	
28338	29059	
32693	26223	
35510	12793	
10383	31628	
47427	42243	
21150	1685	
21278	35933	
4210	18921	
12751	24001	
29822	44663	
21460	1862	
3142	6525	
41140	42633	
24738	5371	
31313	7846	
11909	5098	
43927	12611	
13815	23858	
17409	32857	
29357	40412	
48986	38272	
28059	44981	
14097	34854	
49600	30620	
5094	14428	
43135	377	
2370	2158	
38014	47321	
47123	30540	
23831	16346	
49860	8841	
27820	33023	
41563	37471	
39575	41088	
35915	45133	
10015	9874	
13850	33359	
34695	18509	
38120	15345	
14129	29904	
6655	43408	
49136	48850	
24243	45275	
27909	23516	
8667	34301	
4298	20290	
7327	681	
29969	36050	
42429	49706	
14909	45850	
36441	37705	
14513	10854	
2468	31384	
39059	9639	
38711	33083	
3629	11311	
41884	9718	
9616	44984	
12537	47281	
23476	27322	
2537	49873	
34367	43	
19504	23267	
21377	26975	
30724	28606	
39552	19359	
44541	37950	
46051	19714	
25248	40360	
40385	13605	
20977	27635	
44439	7704	
46309	18205	
2760	37973	
11205	49916	
25102	24429	
34958	14321	
38479	19649	
18534	23418	
14604	48506	
31353	26245	
41411	42661	
44929	28172	
7540	29039	
16836	4226	
32368	43448	
48471	41144	
16557	25607	
11985	31724	
10966	46683	
29242	46	
14607	23272	
3506	29312	
21207	43862	
4414	47546	
20550	42850	
36621	49144	
11990	5535	
25784	37296	
20334	13597	
20872	14899	
9096	11396	
27682	17680	
35348	47213	
12733	10447	
29062	48797	
22548	11361	
29147	48927	
37239	23249	
13081	27645	
28076	6375	
10996	7115	
18243	24489	
17100	29056	
37063	48356	
37457	29568	
36721	14126	
22972	33941	
11310	44497	
1022	22366	
41500	49612	
20001	33688	
14663	30517	
41686	26466	
34425	8602	
5307	44117	
14788	27513	
37625	42736	
16190	21883	
31452	39402	
40123	5200	
41135	32367	
22388	37812	
21015	32872	
48814	36520	
39718	8603	
25513	49765	
14289	4577	
25559	46218	
16799	28227	
30299	27542	
49754	14768	
6760	39514	
30646	13448	
3322	25271	
24390	9228	
11674	26881	
19215	21473	
2243	12447	
29132	25281	
19135	8065	
41835	26430	
16667	9246	
41332	45987	
22074	20762	
37818	42617	
12788	49504	
34538	8339	
13839	39841	
22785	29159	
45526	46969	
46650	12282	
36725	23787	
3348	28310	
35111	42041	
22641	21898	
32295	8226	
17035	27006	
28242	17511	
16626	26514	
3614	43963	
31585	1970	
20692	41175	
4990	16280	
8184	3448	
15279	32478	
33945	38726	
39242	34014	
43620	641	
28709	19832	
44739	20282	
5341	20383	
24899	6155	
1506	30128	
28691	38852	
19774	48080	
40056	31571	
11542	24318	
27663	11417	
36481	5560	
27681	20326	
9952	34600	
48704	17851	
4524	45259	
42200	17336	
11290	19051	
45557	4385	
1202	6584	
12402	3602	
6679	10017	
1624	49165	
48226	47164	
13893	1535	
22795	5573	
22124	24944	
7524	43827	
44242	49673	
6449	4358	
14988	9728	
8439	20093	
31954	43775	
25760	36212	
8928	3043	
21801	28586	
46768	7960	
43984	19672	
6194	37613	
49214	33445	
30350	44163	
31264	35361	
34647	16131	
31469	19150	
10316	20022	
26344	22301	
7358	27717	
39071	2357	
44416	5391	
257	4077	
36951	36230	
49853	15910	
37681	534	
18661	48104	
3826	24451	
7601	34776	
23993	35726	
36512	49890	
12977	6259	
15802	16505	
49731	24146	
48481	35064	
5737	24041	
49605	41524	
43565	32026	
28838	7232	
10384	14366	
29284	29596	
6727	34902	
8755	47948	
34400	16745	
28331	37344	
36562	36559	
30267	31109	
1042	3960	
32813	11895	
39634	39034	
37429	23761	
16036	20886	
24739	7683	
7292	22294	
11000	14158	
38835	22661	
33092	14640	
40632	35098	
20622	24471	
11777	10515	
5614	47747	
43327	41098	
13764	92	
11231	12118	
43979	17708	
29405	449	
19304	36827	
42755	25185	
20284	18342	
30368	30182	
1657	26987	
43363	37183	
2882	33844	
2822	19289	
10378	4253	
40024	22181	
43406	6884	
8883	26724	
17295	46332	
49692	38257	
36472	38909	
18856	44892	
22270	15851	
6443	32303	
12565	13553	
17324	25022	
22591	19195	
7733	896	
24383	18829	
49719	10468	
22908	35924	
39146	8818	
11169	42822	
15617	30496	
32641	35752	
23452	21149	
11288	28140	
17015	3917	
35788	37109	
12608	3314	
9538	43897	
12966	29069	
12993	34493	
45932	20434	
43552	30989	
19383	14238	
28170	31632	
23072	49023	
514	33933	
5829	17396	
46158	33822	
1167	6734	
3195	6325	
32892	33493	
9247	44407	
30673	44289	
20680	1224	
35810	47485	
11046	11901	
8000	100	
31343	27823	
3645	6353	
28060	16323	
29792	30079	
26887	24231	
5879	7496	
8848	37177	
7889	3399	
17966	4581	
35103	47626	
8968	20941	
10912	19026	
2947	10258	
44252	8660	
4741	47793	
16621	46096	
14921	45677	
22663	46859	
33436	772	
34520	34715	
33636	19153	
34201	6382	
13216	38478	
32885	9367	
40297	15508	
49793	8679	
3096	45585	
21513	45172	
30946	32932	
44860	34248	
10414	22199	
925	40697	
48920	44617	
30347	47600	
48413	31912	
29546	27400	
6870	37640	
49184	15302	
39442	40466	
38860	22975	
27548	13296	
48442	39372	
6817	11471	
31042	12137	
24125	6977	
27208	25132	
41574	5844	
47092	2224	
26442	42813	
24661	8357	
9730	44348	
20317	33363	
10192	37965	
46402	47020	
18410	6795	
16162	23371	
2770	11775	
26934	31144	
33169	39222	
46817	44973	
16	37376	
23126	43411	
5173	23828	
8581	7794	
42834	45631	
35253	23851	
45727	9708	
11191	49511	
39072	7080	
22	12148	
26616	17786	
26963	36672	
405	48418	
15909	21809	
30242	2381	
24823	29510	
16225	45012	
8749	47196	
34326	28142	
800	4613	
23693	23064	
7196	29008	
47945	49572	
17202	15041	
3146	17481	
41479	8623	
35869	34823	
35330	25143	
28304	25081	
18887	1099	
49392	41418	
22643	32436	
28580	45160	
49338	8916	
14125	42598	
7820	24596	
36008	23840	
28963	39692	
23116	36713	
2171	32817	
9911	42753	
7198	46040	
20304	7795	
17275	19993	
21144	10186	
22738	7523	
45427	3391	
31099	5852	
18397	39537	
5080	46458	
28845	5814	
33146	13021	
11550	44517	
25552	35044	
16871	39416	
29679	28724	
1890	13057	
4380	14372	
47916	41313	
6503	6489	
7452	10724	
48660	13176	
4058	4575	
31504	26431	
19354	34237	
6075	38163	
21662	25051	
21068	14287	
25317	19582	
29594	18204	
40407	20503	
47081	49567	
19783	24773	
1153	6692	
43502	25252	
2493	30358	
11769	5843	
22659	22033	
47107	1755	
21757	339	
32172	13661	
20707	18828	
37914	43323	
10206	5011	
21252	8760	
45023	10691	
46157	46117	
15606	25427	
44515	41750	
20341	1107	
2789	27605	
3779	37493	
46850	33490	
348	26566	
23948	20213	
25253	38616	
5900	7106	
16910	43117	
5663	32888	
43729	26946	
15533	12742	
214	16933	
11034	2090	
13657	34789	
38806	7256	
31987	21781	
12367	16195	
48868	40364	
42022	34667	
32899	49644	
42895	39043	
5580	34252	
32865	49933	
47400	30853	
12590	17253	
26283	41957	
41341	36247	
6582	13363	
15027	2973	
18156	46673	
24880	41385	
40279	1589	
30380	44688	
6865	3667	
36352	45092	
42167	15326	
49480	44917	
18673	6930	
30933	14918	
48827	39350	
16880	5858	
35688	28990	
13121	30369	
49066	46610	
22260	12747	
32534	40175	
39238	34205	
27259	35491	
3800	35594	
14636	13255	
20979	8652	
30095	16729	
6197	8789	
46414	48198	
17449	14567	
23963	9872	
33397	37707	
37281	5645	
16453	44557	
27349	22982	
15883	36589	
42915	32460	
49573	34509	
48083	24057	
37431	7235	
30020	30158	
21269	18394	
12096	12577	
8333	22411	
35208	26265	
9025	36631	
7294	27830	
14061	31412	
48700	45002	
33416	36849	
46962	12456	
43221	27143	
25053	14824	
24648	4222	
17123	38707	
1318	6761	
47899	21041	
21557	23551	
28552	33666	
48679	44775	
5522	49602	
8319	30206	
15381	30912	
27977	16020	
47134	34373	
34675	21712	
20644	48294	
20737	41673	
19651	39095	
5753	2924	
11917	40109	
2891	3132	
4746	6754	
12779	10052	
2593	49628	
37896	31510	
7329	8139	
32346	47421	
41070	42341	
25224	28785	
12098	20198	
32274	2893	
6851	15039	
43561	42708	
28471	43987	
22185	3234	
2926	11419	
7069	46000	
17670	39877	
3534	31072	
42288	29959	
21570	16432	
15349	8482	
35003	39805	
7275	44696	
41506	30895	
5116	45337	
12032	10486	
12194	45052	
5136	13307	
1292	36648	
8951	3997	
22931	29530	
47938	39401	
26556	6678	
41444	46156	
409	7633	
17875	30696	
46874	33268	
45603	40038	
29970	900	
33866	4897	
1832	30649	
33825	11382	
25907	7353	
24682	4338	
31081	31348	
542	47232	
19957	32589	
11389	36608	
19219	30214	
26198	14538	
2579	20250	
25363	16352	
26765	38339	
17423	41773	
26690	46555	
22773	39337	
40971	12144	
38566	14430	
21633	881	
11494	12373	
36680	33332	
23561	20920	
36539	16757	
29086	18457	
20011	30123	
36810	682	
30907	46023	
7521	9278	
8207	16824	
34015	3877	
47208	27582	
1181	9058	
32764	22064	
8695	16126	
22854	25126	
38949	34280	
11732	2308	
4277	34951	
6623	42004	
48873	24926	
15320	38831	
35628	31914	
28237	20135	
6592	42523	
22010	45508	
15380	42476	
43661	32953	
43441	12737	
1682	41458	
12755	11309	
23453	49789	
33333	39693	
37541	44418	
21541	11701	
18573	4160	
45495	32100	
18751	8277	
31301	24198	
2466	46857	
39299	15366	
6826	37240	
29872	37886	
670	23834	
46825	21437	
6628	25633	
37816	8579	
16809	34894	
41882	47900	
25853	3713	
19583	46806	
45818	19067	
4314	9873	
26598	177	
37779	16462	
32607	4508	
42146	25959	
19416	10525	
37952	44168	
10392	17328	
170	22772	
34638	48143	
14585	17943	
27390	22373	
13510	2528	
2618	22954	
49383	11832	
4815	11864	
13912	34180	
19414	38015	
10224	28106	
33318	35205	
8255	45582	
44806	46094	
7988	232	
39856	18963	
4011	44083	
13409	30082	
40563	30900	
35646	146	
16510	5509	
31984	20449	
1728	48061	
46811	28494	
31309	75	
7571	31355	
9050	47431	
7466	25124	
1941	35160	
35951	26591	
10658	351	
10641	44485	
11590	40076	
31407	27206	
6831	39181	
10908	44298	
16049	27045	
40798	28933	
9403	40868	
29765	8021	
31096	44457	
37435	34802	
19872	38012	
21140	21505	
4873	47230	
48339	25200	
26471	45311	
333	43136	
37394	15216	
34353	1222	
22682	19362	
15058	45680	
2648	24656	
25410	13638	
48146	41449	
6731	23675	
33573	13118	
34834	35973	
21081	17426	
28909	17251	
12309	17591	
43712	49024	
23162	39345	
22820	4646	
47657	23945	
3128	14492	
21815	16098	
49026	45759	
39900	14762	
5187	13627	
46283	17720	
39353	20822	
9260	46505	
26366	47705	
3317	39569	
42733	40236	
25783	15472	
6645	749	
30100	22002	
29685	22701	
47263	24531	
9415	7911	
22572	38702	
10122	29677	
15046	42784	
17032	22721	
18543	27661	
15126	37405	
11282	43598	
32522	22624	
35812	32022	
31014	12646	
29561	39824	
1186	2578	
25603	15575	
15048	18763	
16918	49329	
13017	12736	
43015	42313	
49261	32216	
48706	9847	
21000	4650	
27546	39423	
39448	48630	
26651	45283	
63	571	
10565	2092	
16038	9439	
6012	44525	
8148	43851	
674	44977	
2403	38641	
10553	7825	
39642	33627	
25080	23295	
41859	27795	
34102	32182	
12970	25727	
33985	42912	
15364	42010	
1802	14994	
14633	44509	
42673	1714	
45280	25117	
48857	42985	
42902	5150	
36776	20963	
42059	3622	
510	36674	
10217	48124	
12399	23234	
34497	36574	
39550	43784	
2420	49682	
2103	11092	
4491	35828	
34937	23910	
32643	38815	
28349	36024	
28055	23194	
37097	49741	
26642	45821	
36018	24758	
34727	25652	
26130	26914	
14894	39873	
47160	21607	
8004	15985	
49580	17335	
520	830	
49389	24035	
34970	3936	
26931	38003	
5696	41842	
30064	4627	
20659	42780	
22218	35588	
39779	11031	
8729	22815	
17188	35944	
21478	5219	
41026	298	
12962	25101	
11589	21735	
691	38931	
23903	30435	
45705	10557	
25554	26645	
37423	19680	
23408	49074	
26093	20664	
12074	4136	
3611	25746	
7273	4820	
3711	12995	
36576	135	
15528	27701	
36252	36867	
22892	22168	
23192	16617	
20079	37902	
21676	60	
46601	11315	
29253	9463	
11755	1360	
11468	1394	
285	2514	
35987	39879	
47322	1289	
33967	36477	
22678	1590	
43819	22627	
34605	31908	
21805	36980	
21310	26833	
30952	48782	
41049	43709	
10271	12740	
39432	22133	
37939	28419	
4839	23908	
14292	27553	
3815	31245	
49467	15127	
13	30981	
42975	37249	
30748	29578	
13182	8324	
31563	15538	
26685	44325	
15643	25307	
44631	41959	
39370	37042	
48237	9731	
41833	6101	
23708	41494	
15451	39190	
24082	25560	
44975	27407	
22295	26762	
32199	25151	
37227	38335	
38773	47746	
2650	29361	
31569	38751	
23854	41300	
38745	32811	
31361	24776	
12758	23084	
17260	31720	
43702	4472	
37537	32063	
40860	2811	
9410	49098	
35264	2374	
22285	47032	
7701	35023	
39044	10569	
18173	31304	
42216	27172	
9139	28666	
38026	5124	
49284	11007	
19990	47028	
15956	32444	
36455	17365	
34359	14249	
37217	42901	
8606	11528	
5575	48820	
33863	12941	
27394	6440	
11662	41539	
44794	1502	
36292	18277	
31243	9074	
21832	48491	
40576	43066	
22869	15069	
14956	29222	
33637	35777	
26880	6740	
10979	42220	
33965	5320	
24316	13217	
10391	18987	
48456	43215	
46389	19348	
41110	3365	
44405	35899	
44570	49350	
32173	48243	
17279	33595	
237	11702	
7059	15265	
22119	49603	
41493	13005	
27570	31388	
20324	49794	
3962	3037	
41395	37382	
8917	27690	
6712	15695	
39696	7012	
23043	13034	
424	12391	
7048	21685	
39539	21333	
34518	23297	
26149	19775	
42439	47206	
16354	47304	
25728	40607	
25745	33199	
11296	36302	
7865	16119	
28959	33003	
27944	45484	
49491	12824	
32869	40302	
16454	11054	
18823	37438	
36965	5182	
17650	11470	
48598	2545	
16407	8558	
20177	27122	
19239	42810	
8372	12904	
44567	31972	
12471	21521	
1520	12505	
27018	16423	
46114	10387	
27914	34385	
34024	15193	
18407	24968	
22014	20901	
25944	14747	
28516	17322	
36026	10983	
2282	46996	
42378	33137	
46282	46184	
47182	20438	
35265	49919	
30068	32555	
34050	21760	
38376	8043	
147	26479	
43719	41627	
20087	848	
49806	28400	
22443	38752	
40794	49177	
26214	9780	
29869	14983	
30966	23385	
25184	30480	
35555	20327	
44142	30396	
14799	5140	
29418	31278	
42569	19151	
15744	23322	
30175	47116	
43511	9009	
28782	40524	
41442	39850	
37172	25913	
37861	37807	
8263	18651	
15797	1137	
15518	17242	
5336	31001	
24237	13120	
18108	29821	
5326	49290	
32324	17354	
26698	42619	
2492	308	
9288	23149	
21533	45719	
10764	35676	
46409	25841	
18641	30749	
42175	33537	
16305	5894	
0	45168	
35118	39162	
1065	30612	
5415	12912	
17114	38219	
30716	12695	
13408	25765	
44380	49149	
3811	29088	
48880	45820	
13682	8797	
16418	37551	
28102	15934	
44713	41844	
12097	32272	
5999	17589	
46407	3564	
20210	36297	
46080	43306	
42089	30149	
29731	898	
18200	12386	
9361	46716	
29886	34475	
22196	13112	
696	3596	
43698	22272	
9554	42890	
42962	34447	
21603	35900	
25025	16612	
48618	31171	
4224	6859	
19966	21434	
43222	18092	
12179	8389	
25930	25245	
22134	5667	
5138	41858	
4336	46980	
8726	6151	
13064	6465	
11141	31397	
42486	41195	
30826	44039	
18614	42196	
41021	7469	
26993	7362	
12080	20211	
42538	31949	
11888	1805	
30458	48722	
16457	14363	
29340	18442	
9235	49640	
20620	24184	
43352	1579	
20938	25439	
23393	12218	
40157	25454	
11722	18059	
42996	24585	
32852	16136	
12884	11433	
37805	17118	
49370	9219	
18391	22808	
44852	19794	
17706	2305	
31489	15524	
11065	17583	
33498	1373	
28368	46732	
11146	31151	
24973	19451	
23950	12415	
34345	10853	
49913	19313	
16869	28084	
47891	45007	
17868	20258	
37652	15540	
25601	17986	
42783	3007	
19790	568	
11408	25870	
14512	7793	
2232	33683	
26281	37840	
12101	119	
11538	3513	
28846	37039	
40989	46935	
31461	37045	
15717	21658	
33438	19268	
13381	30466	
25911	3238	
44898	14503	
25262	6776	
29251	23274	
8158	29324	
42277	3774	
33618	45020	
2616	30497	
858	8585	
45639	43526	
13067	32639	
4549	49057	
20209	7526	
23379	27694	
21568	41672	
30302	14942	
45320	27306	
14197	17374	
13671	24473	
7976	40694	
19848	27890	
203	2921	
18317	1290	
17026	7834	
14951	21575	
8658	26433	
21904	33076	
10667	813	
23034	29837	
42099	3203	
23673	26696	
11567	41084	
29316	49019	
31229	29217	
5158	4083	
8998	21216	
3548	1997	
46909	33579	
721	12079	
37798	33989	
10629	36673	
2102	1516	
34020	29203	
19049	42760	
36807	1480	
35228	17019	
41564	156	
25999	26522	
11348	40223	
5585	4493	
40629	48275	
28466	38886	
46621	35845	
29890	21355	
31872	3415	
20651	24962	
30811	43226	
49656	32544	
13950	4743	
40237	20752	
34622	22839	
22096	24712	
30793	23927	
44883	21875	
39268	31481	
38794	26208	
35541	31259	
19702	28130	
5144	49185	
39911	25910	
35188	21337	
5574	3431	
20852	44301	
34133	34257	
29504	7757	
38195	26309	
39697	44119	
40316	3140	
49738	108	
36803	38133	
262	37949	
26883	12504	
18589	6095	
25965	19875	
4651	25643	
23576	31035	
15458	39221	
36258	22421	
27373	27077	
35870	32273	
33314	583	
7847	41958	
36994	12729	
46522	27444	
19936	48938	
25912	46010	
45628	45425	
36985	23125	
41501	21390	
37725	14902	
7262	30635	
41917	44015	
7375	17313	
23786	463	
41739	20453	
31450	39105	
49217	39645	
27086	25758	
42520	29704	
35139	21835	
38613	24076	
7819	31291	
41089	26910	
3089	20766	
36984	25582	
44805	307	
11043	7135	
22233	37069	
49937	36522	
6037	24072	
19995	13309	
32016	35956	
15621	2312	
18917	17579	
48833	42322	
33780	7474	
38110	25650	
6771	40502	
17117	45740	
2146	208	
38700	23533	
9450	13094	
18758	13526	
43192	2869	
20214	31439	
21506	31603	
4194	34081	
2660	7109	
15582	42424	
15280	15742	
3531	31158	
24958	32728	
11358	47672	
47249	41553	
8681	10609	
43832	18013	
15256	14050	
41966	19097	
10522	35115	
49183	37152	
15481	48378	
37751	43782	
44664	5346	
14792	22401	
35784	43320	
14087	14328	
25990	44007	
48692	34452	
1477	18483	
2741	1539	
12762	878	
9019	10796	
31079	8302	
10969	47296	
8025	36333	
5410	3359	
19902	23336	
33917	20580	
39075	44452	
30586	8438	
3715	14807	
43946	40872	
32069	47148	
22329	6868	
5063	48354	
46431	7430	
24304	28365	
32047	6928	
32336	40087	
7482	23138	
4228	18783	
38986	31919	
20592	26469	
11117	45244	
8567	10033	
2959	28195	
8672	47586	
12924	47375	
41399	42046	
46131	4496	
2291	36004	
17855	25423	
6559	18582	
48236	17512	
41258	26903	
4451	13076	
28961	44033	
11020	2394	
43918	33141	
6532	13890	
36599	36283	
10406	30821	
48166	44393	
8886	15412	
5562	37532	
46540	43701	
49674	10741	
6610	38609	
21032	39348	
26242	46150	
28998	13382	
11960	4620	
44115	22008	
38416	8227	
5777	37742	
45318	33418	
47855	35799	
31218	29346	
46037	33503	
44760	4147	
28052	24229	
27042	23591	
43589	25013	
49267	34149	
36445	2997	
14764	544	
44559	41427	
27288	30418	
28799	41749	
21351	38059	
47289	18667	
48941	37989	
42074	33913	
30120	13214	
47233	47469	
28194	37667	
24559	5439	
21495	44726	
8506	703	
1966	28576	
45533	10082	
47511	44138	
14053	48887	
22834	25249	
27522	16685	
17444	15414	
5505	33567	
4080	38450	
45193	19756	
6802	46444	
24265	17121	
40686	40877	
44976	48669	
5380	22844	
47995	18847	
19938	40229	
14412	573	
12883	3989	
21782	42446	
29317	47828	
39220	40437	
23208	9279	
6250	33994	
2979	31825	
2996	35159	
8704	14189	
44698	13644	
33976	31675	
4933	9103	
12121	10684	
34795	48115	
1523	8780	
1302	16852	
6386	44292	
3891	7261	
42790	28232	
9813	40646	
42926	275	
19530	25405	
18067	42157	
17622	30991	
45073	33911	
5467	29795	
48576	43795	
36122	48548	
22625	10338	
18659	4185	
32579	38539	
18489	7606	
26817	10674	
19703	33362	
32328	26612	
43497	41208	
26484	7404	
23157	8316	
33235	13706	
7896	49949	
44684	40587	
5962	49940	
17809	20498	
28632	8598	
17064	3127	
41193	22527	
33581	24276	
3821	17252	
26273	724	
48238	49439	
36029	25306	
12573	10833	
43407	27596	
3113	31604	
9004	47226	
3709	44901	
47349	1625	
6363	35279	
43534	8588	
18468	35674	
18027	2905	
19552	32498	
16771	4091	
44052	9844	
49434	15183	
47	1176	
9740	7918	
8144	40126	
26423	49545	
23727	6163	
27536	21113	
40327	8115	
1441	5988	
37294	26936	
15535	27292	
43682	1168	
3291	34673	
24673	39565	
5493	24007	
16773	41637	
48872	34458	
21642	10407	
42782	26957	
18708	16850	
46123	17124	
21178	43540	
11525	38388	
22336	7500	
8882	19338	
12261	47492	
39583	14468	
4046	21861	
12009	45263	
12691	36347	
9224	314	
32373	12934	
17709	49903	
24669	46789	
19246	35731	
16116	26389	
12472	47811	
15376	18690	
26302	6518	
47665	47610	
29793	21711	
27998	23707	
36010	9987	
26011	28755	
1860	32810	
34401	2348	
49171	42545	
42067	42630	
3686	4645	
13463	44897	
21672	20959	
34971	15628	
49308	27161	
43926	6082	
12361	12927	
20836	14613	
38422	1750	
44086	42597	
18005	8571	
19434	13438	
33430	37522	
2073	46639	
28582	24636	
10949	7395	
30840	36150	
36289	23977	
11220	10970	
11261	42202	
39234	29386	
45819	19594	
28133	49865	
31583	15196	
24581	33252	
18134	12417	
15771	23115	
35714	27839	
28453	43536	
12739	22585	
11883	20738	
39394	43495	
9207	2985	
34653	19562	
7839	12784	
955	36294	
6780	43435	
10784	30666	
35033	19772	
37046	2585	
23627	11024	
2429	26385	
8909	41845	
39056	4360	
19481	17927	
3635	34210	
5384	13896	
37184	27089	
5056	37722	
46467	10571	
48595	13895	
41518	26169	
45997	9274	
39025	15673	
1922	50	
32854	40434	
14622	38939	
38955	11447	
38237	44941	
11670	4851	
23147	26119	
35328	36460	
48194	34277	
35061	42260	
12237	46192	
12094	33220	
680	38131	
31941	4051	
18520	4798	
1339	6341	
17143	41162	
9519	41469	
19404	14699	
16295	43460	
26792	39780	
18255	35907	
34167	32000	
25032	13993	
40768	15947	
16659	628	
25365	16982	
6702	29021	
4444	250	
34514	13215	
26133	44151	
4801	19992	
45111	14083	
31624	42917	
14339	8986	
42236	14941	
17106	36064	
41588	4333	
11374	32816	
42594	27410	
8904	34218	
21550	36206	
35834	47676	
16565	7123	
32418	17570	
20597	25898	
32584	16826	
41860	33180	
29624	38390	
2716	22762	
20950	37859	
13337	48987	
10505	28531	
